User ID,Date,Amount,Category,Description
2,2022-10-05,120.42,Entertainment,Cinema
8,2023-01-05,199.6,Restaurants,Diner
4,2023-09-08,38.55,Clothing,Fashion
9,2022-09-20,45.35,Rent,Housing
6,2022-12-08,77.49,Food Delivery,UberEats
3,2023-08-07,33.19,Rent,Apartment
9,2022-09-29,90.86,Healthcare,Hospital
6,2023-11-05,90.86,Food Delivery,UberEats
5,2022-10-07,167.2,Rent,Rent
2,2024-03-06,184.36,Healthcare,Doctor
8,2023-12-25,159.36,Groceries,Market
10,2023-03-23,91.59,Clothing,Clothing Store
5,2023-09-07,10.6,Groceries,Grocery Store
9,2023-05-08,113.3,Utilities,Electricity
1,2024-05-06,107.63,Transport,Uber
10,2023-05-02,154.58,Transport,Uber
4,2023-10-10,91.07,Clothing,Fashion
1,2023-11-30,194.44,Food Delivery,UberEats
10,2023-02-24,38.25,Entertainment,Netflix
9,2023-05-20,191.99,Rent,Housing
2,2023-09-15,158.38,Restaurants,Cafe
8,2023-12-09,141.33,Healthcare,Hospital
8,2023-05-10,196.64,Restaurants,Restaurant
4,2024-04-17,7.23,Clothing,Fashion
7,2023-03-26,30.83,Entertainment,Cinema
3,2023-10-01,156.56,Groceries,Grocery Store
4,2023-07-02,132.33,Entertainment,Concert
2,2022-10-12,71.38,Restaurants,Restaurant
2,2023-12-14,38.5,Rent,Housing
6,2022-09-15,164.85,Utilities,Electricity
8,2024-04-05,100.59,Clothing,Fashion
8,2023-03-23,45.64,Savings,Savings Account
4,2023-05-31,117.36,Clothing,Apparel
1,2023-06-21,173.18,Entertainment,Netflix
2,2024-02-06,60.28,Utilities,Internet
8,2022-10-10,182.32,Transport,Train
5,2023-03-17,31.94,Entertainment,Cinema
2,2023-12-31,125.85,Transport,Uber
4,2024-03-04,134.36,Entertainment,Netflix
6,2023-07-25,188.72,Restaurants,Cafe
9,2022-10-08,6.18,Utilities,Gas
5,2022-12-06,51.95,Food Delivery,GrubHub
9,2023-12-31,140.36,Utilities,Internet
5,2023-01-08,17.82,Entertainment,Cinema
2,2023-05-30,41.69,Healthcare,Pharmacy
3,2022-10-02,88.44,Savings,Deposit
10,2023-03-11,30.33,Food Delivery,UberEats
9,2023-02-09,170.68,Restaurants,Restaurant
7,2023-08-05,181.39,Savings,Deposit
7,2023-06-10,165.44,Food Delivery,Deliveroo
1,2024-05-16,143.2,Groceries,Grocery Store
5,2024-08-01,141.84,Rent,Housing
9,2023-10-25,179.72,Utilities,Internet
2,2023-12-08,33.57,Groceries,Grocery Store
9,2023-02-01,110.36,Entertainment,Theater
8,2022-12-28,138.58,Healthcare,Pharmacy
2,2024-07-01,148.07,Savings,Savings Account
2,2023-06-13,177.26,Groceries,Grocery Store
6,2023-09-13,119.56,Food Delivery,UberEats
3,2023-10-21,82.0,Rent,Housing
7,2022-11-01,20.86,Entertainment,Netflix
4,2024-01-13,145.35,Entertainment,Cinema
5,2023-05-08,24.96,Utilities,Internet
2,2022-11-22,97.67,Entertainment,Cinema
7,2023-08-09,119.1,Utilities,Gas
6,2023-04-18,176.32,Rent,Apartment
6,2022-09-24,53.67,Restaurants,Cafe
1,2022-12-11,61.08,Clothing,Fashion
7,2022-09-08,109.66,Healthcare,Pharmacy
1,2024-01-31,19.24,Groceries,Supermarket
9,2022-10-28,141.69,Entertainment,Theater
8,2024-05-23,121.09,Food Delivery,Deliveroo
1,2023-11-20,82.18,Rent,Rent
2,2023-10-03,141.84,Rent,Housing
9,2023-11-06,38.62,Savings,Deposit
9,2023-04-25,10.46,Groceries,Supermarket
5,2022-10-07,73.86,Entertainment,Theater
8,2022-09-19,109.41,Transport,Uber
3,2022-11-12,92.2,Savings,Deposit
5,2024-01-18,74.75,Clothing,Fashion
5,2022-11-29,182.04,Restaurants,Diner
5,2023-08-07,169.29,Entertainment,Cinema
1,2024-07-28,51.4,Transport,Taxi
6,2023-12-28,33.77,Food Delivery,UberEats
2,2023-03-14,24.1,Clothing,Apparel
3,2024-04-04,52.1,Entertainment,Concert
8,2023-09-28,96.61,Entertainment,Concert
4,2023-05-21,15.87,Utilities,Gas
4,2022-12-06,175.77,Transport,Train
7,2023-06-02,71.44,Groceries,Grocery Store
7,2023-04-22,45.58,Entertainment,Cinema
1,2024-07-29,29.33,Utilities,Electricity
1,2024-06-12,90.48,Clothing,Fashion
5,2023-03-12,163.56,Restaurants,Cafe
5,2024-01-03,67.35,Utilities,Gas
8,2024-03-08,73.95,Entertainment,Concert
8,2023-12-30,146.09,Entertainment,Theater
1,2023-08-10,130.62,Restaurants,Cafe
8,2023-08-27,18.86,Transport,Bus
8,2022-11-25,180.07,Restaurants,Restaurant
8,2023-07-19,187.31,Restaurants,Restaurant
10,2023-09-14,197.17,Entertainment,Netflix
3,2022-09-29,60.35,Transport,Train
6,2022-10-08,62.78,Rent,Apartment
5,2024-04-13,111.22,Healthcare,Hospital
9,2022-10-29,114.08,Transport,Bus
7,2024-01-12,18.61,Rent,Housing
7,2022-12-20,195.33,Rent,Housing
9,2022-11-14,101.23,Groceries,Market
1,2024-01-05,81.91,Rent,Housing
5,2023-04-23,79.45,Food Delivery,Deliveroo
10,2023-08-04,96.26,Savings,Savings Account
4,2023-06-29,28.9,Utilities,Internet
2,2023-02-13,39.8,Clothing,Apparel
7,2024-01-08,176.32,Restaurants,Restaurant
4,2022-12-17,166.87,Savings,Savings Account
2,2023-04-26,187.14,Healthcare,Doctor
5,2024-03-09,79.01,Entertainment,Concert
4,2023-05-10,188.97,Food Delivery,UberEats
4,2023-09-17,20.94,Clothing,Clothing Store
4,2022-09-27,94.46,Food Delivery,Deliveroo
3,2023-08-03,132.02,Groceries,Supermarket
7,2024-01-17,103.91,Utilities,Gas
10,2024-04-14,157.24,Food Delivery,GrubHub
9,2024-05-17,144.43,Groceries,Supermarket
2,2024-08-10,176.9,Rent,Housing
3,2023-02-11,184.0,Rent,Apartment
6,2024-01-05,176.97,Groceries,Market
2,2022-09-01,31.73,Healthcare,Pharmacy
10,2023-12-17,112.58,Savings,Deposit
7,2022-10-26,122.97,Entertainment,Cinema
3,2023-02-12,125.37,Utilities,Electricity
8,2022-10-01,32.1,Savings,Deposit
7,2023-07-24,135.48,Rent,Apartment
4,2023-10-19,196.37,Rent,Rent
3,2022-09-23,137.61,Clothing,Clothing Store
7,2024-04-04,175.09,Entertainment,Theater
10,2022-10-11,99.76,Clothing,Apparel
5,2023-10-25,33.27,Savings,Savings Account
10,2024-06-12,106.39,Clothing,Apparel
8,2023-01-14,154.3,Transport,Train
3,2024-03-04,39.28,Entertainment,Theater
2,2023-11-18,177.81,Utilities,Gas
1,2022-10-01,54.11,Healthcare,Pharmacy
7,2023-03-07,26.98,Entertainment,Concert
8,2023-06-24,116.06,Utilities,Internet
7,2023-05-15,89.18,Groceries,Grocery Store
6,2022-10-08,154.08,Transport,Bus
1,2023-01-26,188.52,Utilities,Water
8,2023-04-13,93.2,Clothing,Clothing Store
6,2023-07-19,146.31,Utilities,Water
5,2024-05-26,69.71,Utilities,Electricity
9,2022-12-28,83.28,Savings,Savings Account
1,2024-05-12,103.14,Restaurants,Diner
4,2024-02-21,62.55,Restaurants,Restaurant
2,2024-03-11,133.16,Healthcare,Doctor
7,2023-05-25,84.73,Groceries,Market
8,2022-09-14,90.43,Entertainment,Theater
3,2024-02-02,151.68,Savings,Deposit
7,2022-12-06,35.06,Savings,Savings Account
8,2023-03-25,131.26,Restaurants,Restaurant
6,2022-11-13,76.43,Entertainment,Netflix
8,2023-03-31,149.94,Restaurants,Cafe
4,2023-10-21,167.38,Food Delivery,GrubHub
5,2024-05-21,79.35,Entertainment,Netflix
7,2022-10-04,37.05,Food Delivery,Deliveroo
5,2024-05-04,22.35,Savings,Savings Account
4,2022-11-25,90.46,Groceries,Supermarket
3,2024-04-05,23.34,Restaurants,Restaurant
5,2023-01-22,129.8,Food Delivery,Deliveroo
3,2022-10-25,64.45,Savings,Deposit
10,2024-06-02,55.05,Groceries,Market
2,2024-03-15,116.6,Utilities,Electricity
10,2024-05-02,139.84,Utilities,Gas
7,2024-07-11,32.31,Food Delivery,UberEats
7,2024-06-08,26.53,Restaurants,Diner
7,2022-11-28,100.81,Restaurants,Restaurant
3,2023-10-09,34.81,Clothing,Fashion
8,2023-05-26,110.98,Entertainment,Theater
3,2024-06-02,18.22,Food Delivery,Deliveroo
10,2023-11-17,17.15,Restaurants,Restaurant
9,2024-07-04,138.53,Healthcare,Hospital
2,2022-10-09,84.1,Groceries,Market
10,2023-02-20,154.1,Groceries,Grocery Store
2,2023-04-21,100.3,Food Delivery,GrubHub
7,2024-07-06,42.56,Clothing,Fashion
9,2023-08-15,15.5,Restaurants,Cafe
9,2022-08-28,69.61,Groceries,Supermarket
6,2023-02-10,192.55,Utilities,Internet
9,2022-11-27,43.61,Healthcare,Hospital
7,2023-04-05,39.33,Transport,Bus
2,2024-07-28,8.48,Transport,Bus
5,2023-04-27,141.51,Rent,Rent
6,2023-07-14,42.43,Restaurants,Restaurant
5,2024-04-14,95.78,Clothing,Apparel
7,2023-03-07,100.39,Clothing,Clothing Store
6,2024-02-04,19.6,Utilities,Water
9,2023-08-11,14.07,Utilities,Internet
2,2022-10-24,118.58,Food Delivery,GrubHub
5,2023-01-29,145.92,Restaurants,Diner
7,2023-03-07,103.74,Clothing,Clothing Store
3,2022-08-15,192.81,Entertainment,Cinema
1,2024-01-06,105.83,Savings,Savings Account
8,2022-09-03,159.55,Groceries,Supermarket
6,2024-07-23,185.83,Utilities,Water
4,2023-05-06,104.27,Transport,Taxi
2,2022-12-08,69.33,Savings,Savings Account
7,2023-04-13,78.49,Utilities,Water
4,2023-11-30,59.15,Clothing,Fashion
7,2023-06-09,7.81,Clothing,Apparel
4,2022-11-10,142.26,Savings,Savings Account
6,2023-12-30,122.15,Rent,Housing
8,2024-07-07,87.31,Utilities,Water
9,2023-08-11,101.97,Healthcare,Hospital
7,2024-05-17,37.37,Food Delivery,Deliveroo
2,2023-06-06,18.57,Utilities,Gas
9,2024-02-24,135.6,Utilities,Water
4,2024-05-05,103.32,Clothing,Fashion
6,2022-09-03,78.61,Restaurants,Cafe
8,2023-01-27,149.29,Groceries,Supermarket
8,2023-10-31,179.3,Rent,Housing
1,2023-10-21,158.9,Utilities,Gas
5,2024-03-28,102.37,Food Delivery,GrubHub
3,2024-04-30,48.86,Groceries,Market
1,2024-06-11,51.75,Savings,Deposit
8,2022-12-17,165.67,Savings,Deposit
9,2024-04-04,98.49,Groceries,Market
5,2024-06-05,181.07,Clothing,Clothing Store
9,2023-12-29,36.74,Rent,Housing
5,2023-05-28,149.17,Savings,Deposit
8,2023-11-30,191.13,Clothing,Apparel
7,2023-12-24,171.69,Entertainment,Netflix
4,2024-03-18,192.43,Food Delivery,Deliveroo
9,2023-04-08,76.76,Food Delivery,GrubHub
9,2023-10-06,169.01,Food Delivery,GrubHub
5,2023-06-13,16.41,Transport,Uber
7,2024-01-28,117.78,Transport,Bus
9,2024-06-05,27.52,Restaurants,Restaurant
2,2023-09-09,127.52,Food Delivery,GrubHub
10,2024-04-12,76.88,Utilities,Gas
4,2024-05-13,51.05,Healthcare,Hospital
6,2023-05-20,159.7,Savings,Deposit
2,2023-12-17,17.72,Food Delivery,GrubHub
4,2022-11-02,178.36,Savings,Deposit
9,2023-08-30,26.69,Restaurants,Diner
7,2023-01-11,93.69,Restaurants,Cafe
3,2023-03-19,6.57,Entertainment,Concert
10,2022-08-30,49.35,Entertainment,Netflix
7,2022-11-13,125.49,Food Delivery,UberEats
6,2023-06-13,101.51,Food Delivery,UberEats
5,2022-08-22,78.52,Entertainment,Theater
2,2023-03-18,116.01,Savings,Savings Account
6,2024-06-18,66.96,Savings,Savings Account
9,2023-10-03,143.4,Clothing,Apparel
3,2023-04-02,188.46,Clothing,Fashion
4,2023-12-15,52.57,Clothing,Clothing Store
3,2023-10-06,29.98,Healthcare,Hospital
6,2024-07-03,11.91,Entertainment,Concert
2,2024-04-26,16.93,Clothing,Clothing Store
5,2024-03-02,74.66,Utilities,Water
9,2023-06-25,119.89,Transport,Taxi
8,2022-11-04,190.96,Groceries,Supermarket
7,2023-01-06,47.21,Entertainment,Cinema
1,2023-04-02,82.14,Rent,Housing
8,2024-02-18,100.27,Savings,Savings Account
6,2022-08-18,142.11,Rent,Housing
7,2023-12-19,150.54,Utilities,Electricity
8,2023-07-27,181.05,Rent,Rent
2,2023-04-04,43.67,Savings,Savings Account
1,2023-09-01,101.88,Clothing,Fashion
2,2023-05-11,82.22,Groceries,Grocery Store
1,2024-04-21,83.78,Transport,Uber
7,2024-02-20,161.21,Food Delivery,Deliveroo
6,2023-06-29,140.82,Entertainment,Cinema
7,2024-07-07,106.61,Savings,Deposit
9,2023-11-15,194.71,Healthcare,Doctor
8,2024-03-28,8.05,Rent,Housing
3,2024-07-31,119.67,Entertainment,Netflix
3,2024-06-19,100.96,Groceries,Grocery Store
3,2022-09-18,47.88,Savings,Savings Account
8,2023-07-02,113.81,Transport,Taxi
3,2024-01-01,124.93,Clothing,Clothing Store
1,2023-03-29,148.98,Entertainment,Concert
3,2024-05-24,192.21,Groceries,Supermarket
7,2023-06-21,160.81,Healthcare,Hospital
5,2023-03-04,80.28,Utilities,Gas
8,2023-06-17,98.73,Transport,Bus
1,2024-07-25,80.16,Rent,Rent
1,2023-11-12,64.44,Food Delivery,UberEats
2,2024-01-22,28.63,Utilities,Gas
3,2023-10-16,110.7,Clothing,Fashion
3,2024-07-15,71.29,Restaurants,Cafe
1,2024-03-06,29.38,Groceries,Grocery Store
1,2024-01-31,43.38,Groceries,Grocery Store
2,2024-05-13,16.84,Food Delivery,UberEats
6,2024-03-08,81.65,Utilities,Internet
2,2024-01-24,169.19,Groceries,Market
1,2024-05-13,156.04,Clothing,Fashion
7,2024-06-21,15.18,Clothing,Clothing Store
2,2023-03-04,112.57,Healthcare,Doctor
7,2023-07-21,148.29,Restaurants,Cafe
1,2022-11-24,69.99,Savings,Deposit
8,2023-05-22,192.68,Entertainment,Concert
2,2023-06-17,90.58,Food Delivery,GrubHub
2,2022-10-01,34.58,Restaurants,Diner
2,2023-02-07,155.37,Transport,Train
9,2022-12-28,98.63,Savings,Savings Account
5,2024-03-15,42.69,Healthcare,Pharmacy
3,2024-06-18,100.86,Entertainment,Cinema
10,2023-11-25,175.05,Utilities,Internet
9,2024-01-08,132.7,Rent,Housing
3,2024-08-09,18.48,Restaurants,Diner
9,2022-12-06,148.03,Restaurants,Restaurant
4,2023-06-27,128.6,Groceries,Market
3,2024-05-14,19.54,Restaurants,Diner
1,2022-12-13,186.16,Food Delivery,GrubHub
7,2023-10-12,144.27,Savings,Savings Account
3,2023-09-12,15.95,Groceries,Market
10,2023-02-19,116.58,Clothing,Apparel
5,2024-05-01,136.16,Healthcare,Pharmacy
1,2024-07-26,28.15,Utilities,Electricity
6,2023-09-12,47.93,Clothing,Clothing Store
5,2024-04-30,118.86,Food Delivery,UberEats
2,2024-05-24,182.66,Clothing,Clothing Store
8,2023-04-18,154.97,Savings,Deposit
2,2024-02-05,154.44,Healthcare,Doctor
4,2023-07-04,173.0,Utilities,Internet
1,2023-04-26,71.97,Healthcare,Pharmacy
1,2023-12-11,56.24,Utilities,Internet
4,2023-08-31,82.98,Restaurants,Cafe
6,2023-03-22,59.11,Entertainment,Theater
5,2023-01-31,62.54,Food Delivery,UberEats
9,2023-02-03,24.59,Rent,Apartment
7,2023-09-06,184.26,Utilities,Gas
7,2024-06-07,86.9,Clothing,Apparel
2,2024-05-22,82.59,Rent,Apartment
3,2023-07-18,129.83,Transport,Train
9,2024-02-23,92.93,Savings,Savings Account
10,2023-08-25,144.22,Healthcare,Doctor
2,2023-08-17,130.95,Clothing,Apparel
1,2023-07-19,195.19,Entertainment,Netflix
10,2023-04-21,145.2,Healthcare,Pharmacy
7,2023-06-05,169.44,Groceries,Grocery Store
5,2023-05-05,52.81,Rent,Rent
9,2023-05-12,117.27,Groceries,Market
1,2023-10-22,66.5,Groceries,Market
2,2023-09-08,100.26,Groceries,Market
4,2022-09-16,140.87,Entertainment,Netflix
3,2024-07-21,74.5,Transport,Train
7,2022-10-13,194.0,Entertainment,Concert
8,2023-04-06,103.49,Savings,Savings Account
8,2024-02-05,130.64,Transport,Taxi
6,2022-12-11,85.55,Utilities,Internet
9,2023-03-02,110.96,Healthcare,Hospital
6,2022-12-09,175.78,Food Delivery,GrubHub
1,2024-06-09,23.51,Groceries,Market
7,2022-09-12,105.62,Clothing,Fashion
9,2023-07-15,85.32,Transport,Taxi
7,2022-11-26,14.98,Rent,Rent
7,2023-03-04,16.5,Food Delivery,GrubHub
6,2023-12-03,158.73,Utilities,Internet
3,2024-06-28,33.22,Rent,Apartment
8,2023-07-11,21.38,Groceries,Supermarket
7,2023-10-30,118.34,Transport,Uber
8,2022-11-08,6.01,Savings,Savings Account
7,2024-04-14,62.78,Clothing,Fashion
4,2023-06-15,139.14,Rent,Housing
7,2023-06-16,114.81,Utilities,Gas
4,2024-04-10,18.51,Food Delivery,GrubHub
4,2023-03-27,14.84,Groceries,Market
10,2024-04-28,108.0,Transport,Bus
6,2023-09-21,123.48,Utilities,Gas
2,2024-06-13,10.3,Utilities,Water
3,2022-08-20,194.9,Food Delivery,Deliveroo
7,2023-12-23,12.72,Entertainment,Cinema
4,2024-07-12,100.64,Clothing,Fashion
1,2023-04-26,19.63,Healthcare,Doctor
5,2024-04-28,97.47,Food Delivery,Deliveroo
8,2024-06-24,159.68,Clothing,Apparel
4,2024-04-21,162.45,Restaurants,Diner
10,2023-11-08,176.29,Transport,Train
1,2024-04-28,188.04,Utilities,Gas
7,2023-09-26,170.57,Clothing,Apparel
7,2024-02-14,95.58,Transport,Uber
8,2022-08-21,114.83,Food Delivery,UberEats
3,2022-10-31,72.67,Food Delivery,UberEats
4,2023-05-29,156.49,Groceries,Supermarket
9,2024-01-30,20.08,Clothing,Apparel
2,2023-07-29,130.8,Rent,Rent
6,2023-01-19,102.27,Savings,Savings Account
7,2023-04-19,6.27,Utilities,Electricity
6,2023-07-26,184.32,Rent,Rent
3,2024-06-03,174.41,Transport,Taxi
2,2023-07-26,54.46,Rent,Apartment
1,2024-05-01,139.57,Restaurants,Diner
9,2023-09-25,51.97,Transport,Taxi
8,2024-01-27,72.68,Restaurants,Diner
6,2024-08-04,108.93,Savings,Savings Account
7,2023-09-26,127.1,Utilities,Electricity
9,2023-03-06,40.28,Savings,Savings Account
1,2024-07-12,33.34,Clothing,Apparel
9,2023-02-15,9.31,Savings,Deposit
2,2023-01-09,118.14,Entertainment,Theater
1,2023-07-29,36.43,Groceries,Market
8,2024-02-03,110.46,Entertainment,Concert
3,2023-11-21,35.6,Groceries,Market
4,2023-04-29,55.88,Clothing,Apparel
10,2024-06-08,67.95,Utilities,Water
9,2023-05-13,199.76,Rent,Rent
3,2023-08-04,147.09,Groceries,Grocery Store
7,2024-05-19,71.78,Transport,Train
10,2022-12-21,63.1,Clothing,Fashion
9,2023-05-20,73.29,Food Delivery,UberEats
7,2023-07-21,195.78,Rent,Housing
3,2024-02-10,32.41,Utilities,Gas
3,2024-03-08,63.68,Healthcare,Pharmacy
5,2023-06-02,45.82,Restaurants,Cafe
4,2023-10-06,195.29,Rent,Apartment
10,2023-06-01,50.1,Utilities,Electricity
1,2023-08-23,36.34,Healthcare,Pharmacy
2,2023-01-19,133.7,Clothing,Fashion
10,2023-04-04,29.62,Utilities,Gas
8,2024-07-05,72.9,Clothing,Clothing Store
10,2022-09-03,164.64,Groceries,Market
10,2023-12-08,143.21,Entertainment,Theater
6,2022-12-06,80.97,Clothing,Apparel
7,2024-02-15,178.11,Groceries,Supermarket
7,2023-06-09,157.32,Food Delivery,GrubHub
5,2023-07-28,72.79,Utilities,Electricity
4,2023-05-06,28.4,Transport,Taxi
9,2023-06-09,67.51,Savings,Savings Account
4,2023-06-04,187.66,Savings,Deposit
9,2024-07-16,102.12,Utilities,Gas
5,2024-03-02,127.16,Savings,Deposit
4,2024-08-09,158.98,Groceries,Supermarket
5,2022-09-12,30.05,Groceries,Market
5,2024-01-08,180.41,Healthcare,Pharmacy
3,2023-04-27,151.69,Savings,Deposit
1,2022-09-02,180.14,Savings,Deposit
8,2023-05-28,179.36,Restaurants,Diner
4,2024-01-06,81.45,Entertainment,Theater
4,2024-07-21,76.07,Utilities,Electricity
5,2024-03-30,37.76,Clothing,Fashion
2,2023-07-01,20.57,Rent,Rent
2,2023-07-08,63.21,Clothing,Apparel
2,2023-01-26,184.61,Food Delivery,Deliveroo
2,2024-03-24,193.27,Savings,Deposit
7,2023-06-11,117.72,Healthcare,Doctor
5,2024-02-10,190.57,Rent,Apartment
7,2024-03-29,57.66,Healthcare,Hospital
6,2024-01-06,166.93,Entertainment,Cinema
2,2024-07-18,63.84,Rent,Apartment
6,2023-08-26,186.26,Transport,Train
6,2024-08-02,45.25,Utilities,Electricity
1,2023-08-12,147.93,Restaurants,Cafe
6,2023-06-22,170.4,Clothing,Clothing Store
2,2022-11-07,174.62,Transport,Uber
3,2024-05-06,17.29,Food Delivery,GrubHub
6,2023-09-25,97.99,Transport,Bus
3,2023-10-22,168.2,Savings,Deposit
1,2023-05-09,100.35,Utilities,Gas
10,2024-07-28,121.54,Transport,Uber
8,2024-07-15,140.55,Utilities,Water
1,2022-09-05,57.46,Entertainment,Concert
5,2023-07-26,198.59,Transport,Taxi
1,2023-06-02,22.19,Rent,Housing
1,2023-11-06,71.82,Rent,Apartment
6,2022-10-02,30.87,Clothing,Apparel
5,2024-02-17,110.48,Utilities,Electricity
10,2022-10-31,66.14,Restaurants,Diner
10,2023-11-25,77.38,Restaurants,Restaurant
2,2024-06-05,141.78,Rent,Apartment
3,2024-04-02,186.52,Clothing,Clothing Store
6,2024-03-05,116.55,Transport,Bus
2,2023-02-14,49.23,Restaurants,Diner
1,2023-02-09,161.62,Rent,Rent
3,2023-05-24,174.59,Utilities,Internet
8,2024-02-25,40.43,Restaurants,Diner
2,2023-09-02,185.95,Entertainment,Cinema
7,2023-07-13,37.88,Restaurants,Cafe
4,2023-11-15,133.45,Utilities,Water
10,2024-01-17,176.45,Rent,Rent
7,2023-08-05,169.45,Rent,Rent
10,2023-01-26,80.29,Clothing,Clothing Store
6,2023-06-18,32.21,Groceries,Market
8,2024-02-05,125.07,Rent,Rent
2,2023-02-12,158.86,Restaurants,Restaurant
6,2024-02-08,188.26,Utilities,Electricity
9,2022-09-13,171.13,Entertainment,Theater
4,2023-10-26,49.27,Food Delivery,Deliveroo
2,2023-08-07,131.43,Restaurants,Restaurant
4,2023-08-25,108.76,Utilities,Water
5,2024-01-01,39.25,Rent,Apartment
7,2024-07-05,158.25,Rent,Apartment
4,2024-05-30,148.67,Rent,Rent
4,2024-03-02,46.7,Entertainment,Concert
6,2022-08-26,59.21,Groceries,Grocery Store
2,2022-10-14,62.82,Entertainment,Cinema
9,2024-07-14,62.6,Entertainment,Concert
8,2023-10-04,100.59,Food Delivery,Deliveroo
1,2023-03-11,113.07,Entertainment,Cinema
6,2023-05-31,143.52,Restaurants,Cafe
7,2024-07-05,137.18,Clothing,Apparel
10,2023-01-31,74.85,Entertainment,Concert
8,2023-06-12,14.56,Savings,Savings Account
8,2023-10-26,47.61,Food Delivery,GrubHub
10,2023-01-16,167.93,Groceries,Supermarket
10,2023-09-29,40.68,Utilities,Water
5,2023-03-02,88.51,Healthcare,Doctor
4,2024-02-08,105.35,Clothing,Clothing Store
1,2023-04-12,33.76,Rent,Apartment
9,2023-03-01,93.64,Healthcare,Hospital
10,2024-07-06,51.5,Groceries,Supermarket
9,2023-12-05,155.79,Groceries,Supermarket
10,2022-08-22,157.06,Entertainment,Cinema
2,2023-12-17,108.19,Savings,Deposit
10,2023-06-18,187.47,Utilities,Gas
3,2024-05-24,161.77,Savings,Savings Account
1,2023-03-10,185.32,Restaurants,Diner
6,2024-01-30,96.46,Restaurants,Restaurant
1,2023-09-03,96.25,Rent,Apartment
10,2023-03-19,140.16,Healthcare,Hospital
3,2023-02-11,84.55,Utilities,Gas
10,2023-09-18,127.79,Groceries,Market
7,2022-08-18,102.96,Restaurants,Cafe
8,2023-05-13,91.94,Transport,Bus
6,2023-11-13,179.89,Groceries,Market
9,2024-07-09,18.62,Rent,Housing
5,2024-01-14,64.31,Food Delivery,UberEats
4,2024-04-30,26.96,Savings,Deposit
2,2024-06-16,18.86,Restaurants,Restaurant
1,2024-05-02,135.8,Clothing,Apparel
10,2023-11-09,168.95,Savings,Deposit
7,2024-01-10,22.85,Entertainment,Netflix
8,2024-07-30,175.63,Rent,Apartment
10,2024-05-17,132.6,Savings,Savings Account
2,2023-01-31,54.73,Entertainment,Netflix
2,2023-06-07,126.41,Rent,Apartment
6,2024-03-19,78.89,Restaurants,Diner
3,2023-06-21,83.1,Restaurants,Restaurant
2,2024-03-25,108.52,Utilities,Gas
10,2023-01-01,111.17,Food Delivery,GrubHub
8,2023-10-28,197.17,Healthcare,Doctor
4,2024-07-03,190.42,Food Delivery,UberEats
8,2024-07-27,57.0,Rent,Rent
9,2022-09-30,72.62,Savings,Savings Account
10,2022-08-14,112.55,Rent,Rent
9,2022-09-08,70.96,Clothing,Fashion
7,2024-05-21,79.12,Groceries,Supermarket
2,2023-11-15,62.81,Transport,Uber
6,2024-02-09,188.98,Transport,Bus
3,2023-09-27,156.69,Savings,Deposit
2,2023-07-27,37.58,Food Delivery,UberEats
3,2023-03-09,163.68,Restaurants,Cafe
2,2024-05-26,110.04,Clothing,Clothing Store
8,2022-09-25,123.92,Entertainment,Cinema
3,2024-03-25,152.43,Groceries,Supermarket
8,2023-05-06,20.54,Healthcare,Hospital
9,2023-01-21,165.95,Clothing,Clothing Store
1,2024-05-22,27.91,Restaurants,Restaurant
3,2022-08-11,196.24,Entertainment,Theater
10,2022-09-12,64.97,Groceries,Market
4,2023-06-12,129.51,Rent,Rent
1,2022-09-26,101.19,Food Delivery,GrubHub
2,2023-09-06,84.93,Entertainment,Theater
5,2023-05-11,17.38,Rent,Apartment
7,2023-02-07,64.52,Rent,Housing
1,2023-07-16,26.52,Utilities,Water
7,2023-01-17,140.95,Transport,Taxi
7,2024-01-25,132.36,Clothing,Fashion
7,2022-08-26,94.65,Restaurants,Restaurant
1,2024-07-06,119.33,Restaurants,Restaurant
4,2023-03-16,84.6,Utilities,Water
2,2024-06-25,35.99,Rent,Apartment
1,2023-06-08,90.21,Savings,Deposit
6,2022-11-05,48.77,Food Delivery,UberEats
10,2024-06-02,54.85,Utilities,Gas
3,2023-08-07,71.56,Savings,Savings Account
9,2024-03-13,47.48,Food Delivery,Deliveroo
8,2024-08-02,192.69,Entertainment,Cinema
3,2023-01-17,42.81,Food Delivery,GrubHub
7,2023-07-22,116.45,Clothing,Clothing Store
2,2022-10-19,145.85,Healthcare,Hospital
4,2023-01-15,14.22,Healthcare,Doctor
3,2022-09-03,168.2,Clothing,Apparel
3,2023-10-29,195.07,Healthcare,Hospital
3,2023-08-05,99.98,Food Delivery,Deliveroo
8,2022-09-29,131.23,Savings,Savings Account
3,2022-11-07,110.23,Entertainment,Concert
10,2024-06-16,189.8,Food Delivery,Deliveroo
5,2023-01-25,77.34,Groceries,Supermarket
2,2023-09-09,122.25,Entertainment,Theater
4,2023-10-09,69.14,Transport,Bus
5,2023-05-19,163.28,Healthcare,Hospital
9,2022-10-24,36.84,Groceries,Grocery Store
1,2023-02-24,188.56,Transport,Bus
6,2023-07-22,67.38,Healthcare,Doctor
8,2022-09-28,7.74,Food Delivery,Deliveroo
2,2023-07-14,47.36,Rent,Rent
10,2024-07-15,146.7,Groceries,Supermarket
8,2024-03-17,63.87,Utilities,Gas
7,2022-12-13,139.78,Utilities,Internet
7,2023-05-13,158.8,Transport,Taxi
